Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,60.0,60.540000915527344,60.0,60.439998626708984,60.439998626708984,9863000
2023-12-22,61.34000015258789,61.939998626708984,60.70000076293945,60.810001373291016,60.810001373291016,10978200
2023-12-26,61.29999923706055,61.79999923706055,61.25,61.439998626708984,61.439998626708984,7126500
2023-12-27,61.5099983215332,61.66999816894531,60.93000030517578,61.040000915527344,61.040000915527344,5456400
2023-12-28,60.810001373291016,60.97999954223633,59.95000076293945,59.970001220703125,59.970001220703125,7957800
2023-12-29,60.0,60.29999923706055,59.54999923706055,59.709999084472656,59.709999084472656,5909900
2024-01-02,60.18000030517578,60.939998626708984,59.900001525878906,60.04999923706055,60.04999923706055,7456200
2024-01-03,59.630001068115234,60.790000915527344,59.439998626708984,60.61000061035156,60.61000061035156,7269300
2024-01-04,60.84000015258789,61.04999923706055,58.9900016784668,59.119998931884766,59.119998931884766,9423300
2024-01-05,59.5,59.56999969482422,58.59000015258789,58.939998626708984,58.939998626708984,8005200
2024-01-08,57.970001220703125,58.279998779296875,57.31999969482422,58.27000045776367,58.27000045776367,10343500
2024-01-09,58.25,58.279998779296875,57.31999969482422,57.459999084472656,57.459999084472656,8531400
2024-01-10,57.40999984741211,57.439998626708984,56.66999816894531,56.79999923706055,56.79999923706055,10864200
2024-01-11,57.33000183105469,57.68000030517578,57.02000045776367,57.130001068115234,57.130001068115234,9455300
2024-01-12,58.25,58.63999938964844,57.5,58.060001373291016,58.060001373291016,11229600
2024-01-16,57.849998474121094,57.97999954223633,56.619998931884766,56.619998931884766,56.619998931884766,13323500
2024-01-17,56.040000915527344,56.66999816894531,55.970001220703125,56.220001220703125,56.220001220703125,9651200
2024-01-18,56.189998626708984,56.650001525878906,55.529998779296875,56.470001220703125,56.470001220703125,12273000
2024-01-19,56.22999954223633,56.41999816894531,55.81999969482422,56.41999816894531,56.41999816894531,9511300
2024-01-22,56.41999816894531,56.970001220703125,55.939998626708984,56.7400016784668,56.7400016784668,8042800
