Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,67.2699966430664,68.06999969482422,67.11000061035156,67.87000274658203,67.45209503173828,990200
2023-12-22,68.19000244140625,69.12999725341797,67.80000305175781,67.87000274658203,67.45209503173828,1003100
2023-12-26,67.69000244140625,68.6500015258789,67.44000244140625,68.16000366210938,67.74031066894531,2017000
2023-12-27,68.11000061035156,68.33000183105469,67.86000061035156,68.20999908447266,67.79000091552734,1266200
2023-12-28,67.8499984741211,68.5,67.79000091552734,68.2300033569336,68.2300033569336,918900
2023-12-29,67.9000015258789,68.63999938964844,67.9000015258789,68.41999816894531,68.41999816894531,1170800
2024-01-02,68.19000244140625,69.9800033569336,68.19000244140625,69.54000091552734,69.54000091552734,1818900
2024-01-03,69.41000366210938,70.06999969482422,68.72000122070312,68.95999908447266,68.95999908447266,1765400
2024-01-04,68.6500015258789,68.88999938964844,67.93000030517578,68.05000305175781,68.05000305175781,2409900
2024-01-05,68.30999755859375,68.44999694824219,66.79000091552734,67.23999786376953,67.23999786376953,1190400
2024-01-08,67.16999816894531,67.52999877929688,66.76000213623047,67.22000122070312,67.22000122070312,1846600
2024-01-09,66.70999908447266,67.72000122070312,66.44000244140625,67.62999725341797,67.62999725341797,1970200
