Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,135.19000244140625,136.1199951171875,134.5500030517578,136.0399932861328,136.0399932861328,668400
2023-12-22,136.6999969482422,137.2100067138672,136.11000061035156,136.74000549316406,136.74000549316406,408100
2023-12-26,136.2899932861328,137.1300048828125,135.9499969482422,136.75999450683594,136.75999450683594,467100
2023-12-27,136.5800018310547,137.58999633789062,135.9600067138672,137.5800018310547,137.5800018310547,648600
2023-12-28,137.86000061035156,138.57000732421875,137.5,137.66000366210938,137.66000366210938,434800
2023-12-29,137.33999633789062,138.0,137.02999877929688,137.8800048828125,137.8800048828125,416000
2024-01-02,138.1300048828125,143.6300048828125,138.1300048828125,140.82000732421875,140.82000732421875,1045400
2024-01-03,140.92999267578125,141.17999267578125,139.25,139.67999267578125,139.67999267578125,1039700
2024-01-04,139.91000366210938,140.85000610351562,139.5399932861328,140.55999755859375,140.55999755859375,880900
2024-01-05,140.9499969482422,142.38999938964844,139.77999877929688,141.97999572753906,141.97999572753906,930600
2024-01-08,141.9199981689453,142.08999633789062,139.60000610351562,141.60000610351562,141.60000610351562,852000
