Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,91.87000274658203,92.2300033569336,90.69000244140625,91.79000091552734,91.79000091552734,1166900
2023-12-22,92.0199966430664,92.56999969482422,91.47000122070312,91.9000015258789,91.9000015258789,813700
2023-12-26,92.0,92.58000183105469,91.58000183105469,92.27999877929688,92.27999877929688,778600
2023-12-27,92.12999725341797,93.0,91.83000183105469,92.9800033569336,92.9800033569336,828900
2023-12-28,93.08000183105469,94.18000030517578,92.80000305175781,93.98999786376953,93.98999786376953,1046600
2023-12-29,94.0,94.63999938964844,93.97000122070312,94.55999755859375,94.55999755859375,1196600
2024-01-02,94.37000274658203,95.72000122070312,94.2699966430664,94.56999969482422,94.56999969482422,1419700
2024-01-03,95.05000305175781,95.05000305175781,93.58999633789062,93.94999694824219,93.94999694824219,1230200
2024-01-04,94.04000091552734,94.86000061035156,93.69999694824219,94.5199966430664,94.5199966430664,1162600
2024-01-05,94.55000305175781,94.55000305175781,93.31999969482422,93.87000274658203,93.87000274658203,1056000
2024-01-08,94.18000030517578,94.4000015258789,93.44999694824219,94.37000274658203,94.37000274658203,1244600
2024-01-09,94.33000183105469,96.01000213623047,93.91000366210938,95.9800033569336,95.9800033569336,1372900
2024-01-10,95.91999816894531,96.69000244140625,95.81999969482422,96.4800033569336,96.4800033569336,1165500
2024-01-11,96.55000305175781,97.72000122070312,96.08000183105469,97.54000091552734,97.54000091552734,1324100
2024-01-12,97.87000274658203,98.0199966430664,96.95999908447266,97.6500015258789,97.6500015258789,984800
2024-01-16,97.66999816894531,98.22000122070312,97.13999938964844,98.16000366210938,98.16000366210938,1408800
2024-01-17,98.2699966430664,99.43000030517578,98.05000305175781,98.69999694824219,98.69999694824219,1369400
2024-01-18,98.05999755859375,98.70999908447266,97.51000213623047,97.83000183105469,97.83000183105469,1262100
2024-01-19,98.04000091552734,98.04000091552734,96.72000122070312,96.93000030517578,96.93000030517578,1430800
2024-01-22,96.69999694824219,98.05999755859375,96.55000305175781,97.62000274658203,97.62000274658203,1260700
2024-01-23,98.0,99.91999816894531,98.0,99.51000213623047,99.51000213623047,1295800
2024-01-24,98.66000366210938,99.05000305175781,97.06999969482422,97.0999984741211,97.0999984741211,1194200
2024-01-25,97.41999816894531,98.0999984741211,97.06999969482422,98.06999969482422,98.06999969482422,1134300
