Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,69.04000091552734,69.79000091552734,68.62000274658203,69.76000213623047,69.76000213623047,1569300
2023-12-22,69.98999786376953,70.38999938964844,69.87999725341797,70.20999908447266,70.20999908447266,956900
2023-12-26,70.0199966430664,70.33000183105469,69.87999725341797,70.0999984741211,70.0999984741211,440700
2023-12-27,69.8499984741211,70.25,69.72000122070312,70.05000305175781,70.05000305175781,679100
2023-12-28,70.11000061035156,70.61000061035156,70.11000061035156,70.41999816894531,70.41999816894531,637200
2023-12-29,70.54000091552734,70.86000061035156,70.11000061035156,70.72000122070312,70.72000122070312,786000
2024-01-02,70.7699966430664,72.16000366210938,70.7699966430664,72.1500015258789,72.1500015258789,1052200
2024-01-03,72.29000091552734,73.33000183105469,72.29000091552734,72.55999755859375,72.55999755859375,1101100
2024-01-04,73.02999877929688,73.80000305175781,73.02999877929688,73.16999816894531,73.16999816894531,1232700
2024-01-05,73.68000030517578,74.5,73.2699966430664,74.36000061035156,74.36000061035156,1229700
2024-01-08,74.0,74.16999816894531,71.9800033569336,72.61000061035156,72.61000061035156,1213800
2024-01-09,72.51000213623047,72.63999938964844,71.37999725341797,72.2300033569336,72.2300033569336,1207000
