Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,665.8599853515625,667.3400268554688,659.4500122070312,665.1599731445312,650.3703002929688,2388400
2023-12-22,668.0,673.27001953125,666.0,671.5999755859375,656.6671142578125,1639500
2023-12-26,673.010009765625,675.8599853515625,670.780029296875,674.6199951171875,659.6199951171875,1774800
2023-12-27,662.7000122070312,668.5800170898438,660.4000244140625,666.7999877929688,666.7999877929688,1875900
2023-12-28,665.8499755859375,666.8599853515625,661.5900268554688,663.0999755859375,663.0999755859375,1496900
2023-12-29,661.0,663.1900024414062,657.1599731445312,660.0800170898438,660.0800170898438,1947000
2024-01-02,655.5800170898438,657.7999877929688,649.5,650.6500244140625,650.6500244140625,2657700
2024-01-03,651.2100219726562,655.4500122070312,643.0999755859375,644.6900024414062,644.6900024414062,2612600
2024-01-04,642.0800170898438,649.9000244140625,640.510009765625,648.3499755859375,648.3499755859375,2171100
2024-01-05,656.1799926757812,659.6500244140625,652.239990234375,656.010009765625,656.010009765625,2232100
