Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,152.0500030517578,152.91000366210938,151.2899932861328,152.58999633789062,152.58999633789062,4036100
2023-12-22,153.2899932861328,155.4600067138672,153.08999633789062,154.94000244140625,154.94000244140625,3372800
2023-12-26,154.25,155.27999877929688,154.1300048828125,154.6199951171875,154.6199951171875,2073400
2023-12-27,154.0500030517578,154.97000122070312,153.72000122070312,154.8800048828125,154.8800048828125,3747400
2023-12-28,155.25,155.6300048828125,154.5399932861328,154.75,154.75,2601200
2023-12-29,154.5399932861328,155.2100067138672,154.41000366210938,154.97000122070312,154.97000122070312,3711400
2024-01-02,154.89999389648438,160.13999938964844,154.77000427246094,159.82000732421875,159.82000732421875,8059900
2024-01-03,160.58999633789062,161.75,159.83999633789062,160.4600067138672,160.4600067138672,5301400
2024-01-04,160.30999755859375,162.2899932861328,159.42999267578125,161.4600067138672,161.4600067138672,8332200
2024-01-05,161.3300018310547,163.02999877929688,160.61000061035156,162.13999938964844,162.13999938964844,5607600
2024-01-08,162.17999267578125,162.77000427246094,159.77999877929688,161.42999267578125,161.42999267578125,6001600
2024-01-09,161.42999267578125,163.47000122070312,160.83999633789062,162.30999755859375,162.30999755859375,4454000
