Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,538.5,541.5800170898438,535.5999755859375,540.2999877929688,540.2999877929688,407700
2023-12-22,543.1500244140625,545.8599853515625,541.3499755859375,542.8499755859375,542.8499755859375,420800
2023-12-26,543.6099853515625,546.469970703125,541.75,543.5499877929688,543.5499877929688,443600
2023-12-27,544.7000122070312,545.0,542.739990234375,543.75,543.75,539400
2023-12-28,544.1799926757812,547.3800048828125,543.5700073242188,546.1500244140625,546.1500244140625,267800
2023-12-29,546.4199829101562,548.8499755859375,543.780029296875,545.1699829101562,545.1699829101562,398900
2024-01-02,542.3800048828125,545.239990234375,530.9299926757812,534.489990234375,534.489990234375,618500
2024-01-03,534.489990234375,537.4299926757812,530.7999877929688,531.0,531.0,488400
2024-01-04,526.0,530.9500122070312,523.510009765625,524.1699829101562,524.1699829101562,601000
2024-01-05,525.0,526.6500244140625,521.7000122070312,523.0700073242188,523.0700073242188,444000
2024-01-08,522.3200073242188,529.3499755859375,522.0599975585938,528.780029296875,528.780029296875,509200
2024-01-09,528.77001953125,533.030029296875,526.9299926757812,531.52001953125,531.52001953125,373000
2024-01-10,528.969970703125,531.3200073242188,527.3599853515625,530.2999877929688,530.2999877929688,401400
2024-01-11,529.8699951171875,532.8599853515625,528.1900024414062,532.4000244140625,532.4000244140625,336300
2024-01-12,535.8800048828125,535.8800048828125,531.0599975585938,534.1900024414062,534.1900024414062,435000
2024-01-16,532.47998046875,537.530029296875,531.3800048828125,537.27001953125,537.27001953125,428800
2024-01-17,535.6799926757812,540.0,532.5599975585938,537.1900024414062,537.1900024414062,427400
2024-01-18,535.010009765625,542.219970703125,533.6699829101562,541.9400024414062,541.9400024414062,425000
2024-01-19,543.2999877929688,548.52001953125,541.3200073242188,548.489990234375,548.489990234375,427300
2024-01-22,550.0,553.4000244140625,547.8900146484375,549.9099731445312,549.9099731445312,449200
2024-01-23,550.0,553.2000122070312,545.9000244140625,552.8099975585938,552.8099975585938,304000
2024-01-24,553.4199829101562,554.22998046875,547.3200073242188,547.77001953125,547.77001953125,353600
2024-01-25,552.1900024414062,553.3699951171875,548.260009765625,551.7000122070312,551.7000122070312,884500
2024-01-26,552.9400024414062,553.0800170898438,546.4000244140625,549.6799926757812,549.6799926757812,426300
2024-01-29,549.3099975585938,556.1599731445312,548.72998046875,555.9299926757812,555.9299926757812,413000
2024-01-30,558.260009765625,562.6900024414062,555.1400146484375,561.5700073242188,561.5700073242188,621300
2024-01-31,527.47998046875,549.3200073242188,525.1799926757812,537.0,537.0,993200
2024-02-01,538.5700073242188,546.260009765625,534.8099975585938,545.8099975585938,545.8099975585938,561900
2024-02-02,544.0999755859375,551.27001953125,538.5399780273438,549.6199951171875,549.6199951171875,489600
2024-02-05,548.7899780273438,549.5700073242188,542.0599975585938,545.8900146484375,545.8900146484375,335600
2024-02-06,548.3699951171875,548.3699951171875,541.8699951171875,545.2999877929688,545.2999877929688,348600
2024-02-07,550.0,550.6400146484375,546.8099975585938,548.6900024414062,548.6900024414062,413600
2024-02-08,550.8400268554688,553.0800170898438,540.3800048828125,545.3400268554688,545.3400268554688,508800
2024-02-09,548.489990234375,550.77001953125,545.1099853515625,550.260009765625,550.260009765625,388000
2024-02-12,548.8499755859375,548.8499755859375,540.02001953125,542.3099975585938,542.3099975585938,343900
2024-02-13,536.7999877929688,538.0900268554688,532.030029296875,535.4199829101562,535.4199829101562,433400
2024-02-14,535.9000244140625,541.9099731445312,534.5499877929688,541.7100219726562,541.7100219726562,460900
2024-02-15,543.1599731445312,548.9299926757812,538.2899780273438,547.97998046875,547.97998046875,420600
2024-02-16,549.9500122070312,550.4299926757812,543.989990234375,545.5700073242188,545.5700073242188,552700
2024-02-20,545.5700073242188,547.4299926757812,539.8099975585938,544.1099853515625,544.1099853515625,440500
2024-02-21,542.8900146484375,549.510009765625,540.4600219726562,549.02001953125,549.02001953125,381200
2024-02-22,552.52001953125,558.6599731445312,552.52001953125,555.3099975585938,555.3099975585938,610300
2024-02-23,559.1599731445312,559.969970703125,554.9400024414062,556.8699951171875,556.8699951171875,985100
2024-02-26,554.0800170898438,556.5700073242188,545.8300170898438,547.9099731445312,547.9099731445312,847200
