Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,31.190000534057617,31.6200008392334,31.110000610351562,31.40999984741211,31.40999984741211,1543600
2023-12-22,31.389999389648438,31.770000457763672,31.34000015258789,31.700000762939453,31.700000762939453,1084000
2023-12-26,31.6299991607666,32.0099983215332,31.399999618530273,31.75,31.75,1757400
2023-12-27,31.770000457763672,32.20000076293945,31.690000534057617,32.04999923706055,32.04999923706055,1683900
2023-12-28,31.989999771118164,32.349998474121094,31.770000457763672,32.099998474121094,32.099998474121094,1141300
2023-12-29,31.979999542236328,32.2400016784668,31.84000015258789,32.18000030517578,32.18000030517578,1132000
2024-01-02,32.150001525878906,33.81999969482422,32.060001373291016,33.16999816894531,33.16999816894531,1829700
2024-01-03,33.79999923706055,33.79999923706055,32.970001220703125,33.33000183105469,33.33000183105469,2008800
2024-01-04,33.380001068115234,33.79999923706055,32.95000076293945,33.59000015258789,33.59000015258789,1631400
2024-01-05,33.400001525878906,34.130001068115234,33.099998474121094,33.90999984741211,33.90999984741211,1209500
2024-01-08,33.7400016784668,34.380001068115234,33.66999816894531,34.13999938964844,34.13999938964844,1090000
2024-01-09,34.08000183105469,34.599998474121094,33.66999816894531,33.869998931884766,33.869998931884766,886200
2024-01-10,33.93000030517578,33.93000030517578,33.20000076293945,33.34000015258789,33.34000015258789,1157600
2024-01-11,33.220001220703125,33.29999923706055,32.470001220703125,32.95000076293945,32.95000076293945,893600
2024-01-12,33.18000030517578,33.31999969482422,32.779998779296875,33.0,33.0,900300
2024-01-16,32.880001068115234,33.11000061035156,32.68000030517578,33.0,33.0,1340000
2024-01-17,32.75,32.9900016784668,32.54999923706055,32.72999954223633,32.72999954223633,899500
2024-01-18,32.790000915527344,32.9900016784668,32.529998779296875,32.779998779296875,32.779998779296875,1312000
2024-01-19,32.810001373291016,33.13999938964844,32.540000915527344,33.09000015258789,33.09000015258789,947200
2024-01-22,33.209999084472656,33.90999984741211,33.099998474121094,33.63999938964844,33.63999938964844,1710900
