Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,577.0,591.260009765625,568.7100219726562,589.9500122070312,589.9500122070312,670600
2023-12-22,592.1599731445312,597.739990234375,590.5,595.239990234375,595.239990234375,467900
2023-12-26,596.9500122070312,603.7999877929688,595.8099975585938,602.4299926757812,602.4299926757812,322000
2023-12-27,601.9000244140625,607.7899780273438,601.9000244140625,606.2100219726562,606.2100219726562,266400
2023-12-28,604.0399780273438,607.1900024414062,601.030029296875,601.0900268554688,601.0900268554688,293800
2023-12-29,600.239990234375,604.469970703125,599.6500244140625,602.6599731445312,602.6599731445312,284100
2024-01-02,600.8800048828125,603.5700073242188,588.0599975585938,591.9099731445312,591.9099731445312,389000
2024-01-03,591.6599731445312,593.1900024414062,579.5599975585938,580.280029296875,580.280029296875,382700
2024-01-04,579.5,587.4000244140625,579.5,582.3800048828125,582.3800048828125,322900
2024-01-05,582.3800048828125,584.469970703125,574.5499877929688,577.260009765625,577.260009765625,290200
