Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,34.91999816894531,35.25,34.810001373291016,35.06999969482422,35.06999969482422,8332500
2023-12-22,35.2400016784668,35.81999969482422,35.20000076293945,35.2599983215332,35.2599983215332,5794600
2023-12-26,35.189998626708984,35.630001068115234,35.18000030517578,35.529998779296875,35.529998779296875,3900300
2023-12-27,35.560001373291016,35.65999984741211,35.099998474121094,35.40999984741211,35.40999984741211,6882000
2023-12-28,35.400001525878906,35.9900016784668,35.34000015258789,35.849998474121094,35.849998474121094,5832800
2023-12-29,35.70000076293945,35.95000076293945,35.56999969482422,35.900001525878906,35.900001525878906,4634200
2024-01-02,35.75,36.66999816894531,35.58000183105469,36.470001220703125,36.470001220703125,7584600
2024-01-03,36.529998779296875,36.66999816894531,35.900001525878906,36.18000030517578,36.18000030517578,6784000
2024-01-04,36.09000015258789,36.31999969482422,35.970001220703125,36.02000045776367,36.02000045776367,5443600
2024-01-05,35.90999984741211,36.5,35.7400016784668,36.310001373291016,36.310001373291016,4980000
2024-01-08,36.04999923706055,36.7400016784668,35.95000076293945,36.689998626708984,36.689998626708984,6027200
2024-01-09,36.470001220703125,36.59000015258789,36.22999954223633,36.439998626708984,36.439998626708984,6096200
2024-01-10,36.630001068115234,36.779998779296875,36.400001525878906,36.63999938964844,36.63999938964844,5345800
2024-01-11,36.40999984741211,36.56999969482422,35.97999954223633,36.209999084472656,36.209999084472656,6882000
2024-01-12,36.5,36.59000015258789,36.04999923706055,36.06999969482422,36.06999969482422,4096400
2024-01-16,35.90999984741211,35.9900016784668,35.459999084472656,35.70000076293945,35.70000076293945,7465100
2024-01-17,35.5099983215332,36.060001373291016,35.279998779296875,35.59000015258789,35.59000015258789,7004100
2024-01-18,35.36000061035156,35.439998626708984,34.880001068115234,35.29999923706055,35.29999923706055,6258100
2024-01-19,35.189998626708984,35.38999938964844,34.810001373291016,35.040000915527344,35.040000915527344,9294800
2024-01-22,34.939998626708984,35.380001068115234,34.65999984741211,34.86000061035156,34.86000061035156,5031600
2024-01-23,34.90999984741211,35.119998931884766,34.5099983215332,34.75,34.75,6110200
2024-01-24,34.849998474121094,34.9900016784668,34.029998779296875,34.08000183105469,34.08000183105469,7287600
2024-01-25,34.43000030517578,34.900001525878906,34.08000183105469,34.900001525878906,34.900001525878906,12960400
2024-01-26,34.90999984741211,35.029998779296875,34.65999984741211,35.0099983215332,35.0099983215332,6181900
2024-01-29,34.970001220703125,35.29999923706055,34.65999984741211,35.290000915527344,35.290000915527344,5454500
2024-01-30,35.0099983215332,35.150001525878906,34.650001525878906,35.04999923706055,35.04999923706055,6400500
2024-01-31,35.22999954223633,35.29999923706055,34.529998779296875,34.810001373291016,34.810001373291016,13440600
2024-02-01,34.810001373291016,35.060001373291016,34.459999084472656,35.02000045776367,35.02000045776367,5605700
2024-02-02,34.70000076293945,34.70000076293945,33.939998626708984,34.349998474121094,34.349998474121094,5819500
2024-02-05,33.939998626708984,34.22999954223633,33.58000183105469,33.619998931884766,33.619998931884766,6336100
2024-02-06,33.619998931884766,34.150001525878906,33.459999084472656,33.90999984741211,33.90999984741211,6444500
2024-02-07,34.11000061035156,34.2599983215332,33.65999984741211,34.099998474121094,34.099998474121094,6946600
2024-02-08,33.97999954223633,33.97999954223633,33.529998779296875,33.75,33.75,5935400
2024-02-09,33.63999938964844,33.900001525878906,33.349998474121094,33.84000015258789,33.84000015258789,6519900
2024-02-12,33.790000915527344,34.5,33.58000183105469,34.380001068115234,34.380001068115234,7862500
2024-02-13,34.41999816894531,34.65999984741211,33.5,34.189998626708984,34.189998626708984,9168800
2024-02-14,34.25,34.4900016784668,34.040000915527344,34.119998931884766,34.119998931884766,6822200
2024-02-15,34.310001373291016,34.939998626708984,34.29999923706055,34.86000061035156,34.86000061035156,5052500
2024-02-16,34.7599983215332,35.13999938964844,34.43000030517578,34.90999984741211,34.90999984741211,7831000
2024-02-20,34.900001525878906,35.34000015258789,34.68000030517578,34.72999954223633,34.72999954223633,6695100
2024-02-21,35.68000030517578,36.459999084472656,35.5,36.209999084472656,36.209999084472656,12107200
2024-02-22,36.029998779296875,36.20000076293945,35.380001068115234,36.029998779296875,36.029998779296875,7518300
2024-02-23,35.880001068115234,36.40999984741211,35.86000061035156,36.130001068115234,36.130001068115234,4550900
2024-02-26,36.06999969482422,36.06999969482422,35.290000915527344,35.630001068115234,35.630001068115234,6914400
